Date,State,covid.states.cases,covid.states.confirmed_rate_per_100k,covid.states.daily_change_confirmed_cases,covid.states.deaths,covid.states.deaths_rate_per_100k,covid.states.growth_rate_confirmed_cases,covid.states.growth_rate_deaths,covid.states.hospitalizedCurrently,covid.states.monthly_change_confirmed_cases,covid.states.monthly_change_deaths,covid.states.monthly_cumulative_change_in_confirmed_cases_percent,covid.states.monthly_cumulative_change_in_deaths_percent,covid.states.negative,covid.states.percent_pop_confirmed_cases,covid.states.percent_pop_deaths,covid.states.positive,covid.states.weekly_change_confirmed_cases,covid.states.weekly_change_deaths,covid.states.weekly_cumulative_change_in_confirmed_cases_percent,covid.states.weekly_cumulative_change_in_deaths_percent
2020-07-04,NJ,174889.0,1969.06,291.0,15189.0,171.01,0.17,0.16,983.0,12359.0,3219.0,7.6,26.89,1335515.0,1.97,0.17,173033.0,2162.0,241.0,1.25,1.61
2020-07-05,NJ,175258.0,1973.22,369.0,15211.0,171.26,0.21,0.14,917.0,11922.0,3162.0,7.3,26.24,1361238.0,1.97,0.17,173402.0,2222.0,236.0,1.28,1.58
2020-01-21,NM,,,,,,,,,,,,,,,,,,,,
2020-01-22,NM,,,,,,,,,,,,,,,,,,,,
2020-01-23,NM,,,,,,,,,,,,,,,,,,,,
2020-01-24,NM,,,,,,,,,,,,,,,,,,,,
2020-01-25,NM,,,,,,,,,,,,,,,,,,,,
2020-01-26,NM,,,,,,,,,,,,,,,,,,,,
2020-01-27,NM,,,,,,,,,,,,,,,,,,,,
2020-01-28,NM,,,,,,,,,,,,,,,,,,,,
2020-01-29,NM,,,,,,,,,,,,,,,,,,,,
2020-01-30,NM,,,,,,,,,,,,,,,,,,,,
2020-01-31,NM,,,,,,,,,,,,,,,,,,,,
2020-02-01,NM,,,,,,,,,,,,,,,,,,,,
2020-02-02,NM,,,,,,,,,,,,,,,,,,,,
2020-02-03,NM,,,,,,,,,,,,,,,,,,,,
2020-02-04,NM,,,,,,,,,,,,,,,,,,,,
2020-02-05,NM,,,,,,,,,,,,,,,,,,,,
2020-02-06,NM,,,,,,,,,,,,,,,,,,,,
2020-02-07,NM,,,,,,,,,,,,,,,,,,,,
2020-02-08,NM,,,,,,,,,,,,,,,,,,,,
2020-02-09,NM,,,,,,,,,,,,,,,,,,,,
2020-02-10,NM,,,,,,,,,,,,,,,,,,,,
2020-02-11,NM,,,,,,,,,,,,,,,,,,,,
2020-02-12,NM,,,,,,,,,,,,,,,,,,,,
2020-02-13,NM,,,,,,,,,,,,,,,,,,,,
2020-02-14,NM,,,,,,,,,,,,,,,,,,,,
2020-02-15,NM,,,,,,,,,,,,,,,,,,,,
2020-02-16,NM,,,,,,,,,,,,,,,,,,,,
2020-02-17,NM,,,,,,,,,,,,,,,,,,,,
2020-02-18,NM,,,,,,,,,,,,,,,,,,,,
2020-02-19,NM,,,,,,,,,,,,,,,,,,,,
2020-02-20,NM,,,,,,,,,,,,,,,,,,,,
2020-02-21,NM,,,,,,,,,,,,,,,,,,,,
2020-02-22,NM,,,,,,,,,,,,,,,,,,,,
2020-02-23,NM,,,,,,,,,,,,,,,,,,,,
2020-02-24,NM,,,,,,,,,,,,,,,,,,,,
2020-02-25,NM,,,,,,,,,,,,,,,,,,,,
2020-02-26,NM,,,,,,,,,,,,,,,,,,,,
2020-02-27,NM,,,,,,,,,,,,,,,,,,,,
2020-02-28,NM,,,,,,,,,,,,,,,,,,,,
2020-02-29,NM,,,,,,,,,,,,,,,,,,,,
2020-03-01,NM,,,,,,,,,,,,,,,,,,,,
2020-03-02,NM,,,,,,,,,,,,,,,,,,,,
2020-03-03,NM,,,,,,,,,,,,,,,,,,,,
2020-03-04,NM,,,,,,,,,,,,,,,,,,,,
2020-03-05,NM,,,,,,,,,,,,,,,,,,,,
2020-03-06,NM,,,,,,,,,,,,,,,,,,,,
2020-03-07,NM,,,,,,,,,,,,,,,,,,,,
2020-03-08,NM,,,,,,,,,,,,,,,,,,,,
2020-03-09,NM,,,,,,,,,,,,,,,,,,,,
2020-03-10,NM,,,,,,,,,,,,,,,,,,,,
2020-03-11,NM,4.0,0.19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,87.0,0.0,0.0,3.0,0.0,0.0,,
2020-03-12,NM,6.0,0.29,2.0,0.0,0.0,50.0,0.0,,0.0,0.0,,,155.0,0.0,0.0,5.0,0.0,0.0,,
2020-03-13,NM,10.0,0.48,4.0,0.0,0.0,66.67,0.0,,0.0,0.0,,,190.0,0.0,0.0,10.0,0.0,0.0,,
2020-03-14,NM,13.0,0.62,3.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,237.0,0.0,0.0,10.0,0.0,0.0,,
2020-03-15,NM,17.0,0.81,4.0,0.0,0.0,30.77,0.0,,0.0,0.0,,,482.0,0.0,0.0,13.0,0.0,0.0,,
2020-03-16,NM,21.0,1.0,4.0,0.0,0.0,23.53,0.0,,0.0,0.0,,,566.0,0.0,0.0,17.0,0.0,0.0,,
2020-03-17,NM,23.0,1.1,2.0,0.0,0.0,9.52,0.0,,0.0,0.0,,,1249.0,0.0,0.0,23.0,0.0,0.0,,
2020-03-18,NM,28.0,1.34,5.0,0.0,0.0,21.74,0.0,,0.0,0.0,,,2326.0,0.0,0.0,28.0,24.0,0.0,600.0,
2020-03-19,NM,35.0,1.67,7.0,0.0,0.0,25.0,0.0,,0.0,0.0,,,2762.0,0.0,0.0,35.0,29.0,0.0,483.33,
2020-03-20,NM,43.0,2.06,8.0,0.0,0.0,22.86,0.0,,0.0,0.0,,,3771.0,0.0,0.0,43.0,33.0,0.0,330.0,
2020-03-21,NM,57.0,2.72,14.0,0.0,0.0,32.56,0.0,,0.0,0.0,,,3771.0,0.0,0.0,57.0,44.0,0.0,338.46,
2020-03-22,NM,65.0,3.11,8.0,0.0,0.0,14.04,0.0,,0.0,0.0,,,4722.0,0.0,0.0,57.0,48.0,0.0,282.35,
2020-03-23,NM,83.0,3.97,18.0,0.0,0.0,27.69,0.0,,0.0,0.0,,,5321.0,0.0,0.0,65.0,62.0,0.0,295.24,
2020-03-24,NM,100.0,4.78,17.0,0.0,0.0,20.48,0.0,,0.0,0.0,,,5890.0,0.0,0.0,83.0,77.0,0.0,334.78,
2020-03-25,NM,113.0,5.4,13.0,1.0,0.05,13.0,0.0,,0.0,0.0,,,6742.0,0.01,0.0,100.0,85.0,1.0,303.57,
2020-03-26,NM,136.0,6.5,23.0,1.0,0.05,20.35,0.0,,0.0,0.0,,,7681.0,0.01,0.0,112.0,101.0,1.0,288.57,
2020-03-27,NM,191.0,9.13,55.0,1.0,0.05,40.44,0.0,,0.0,0.0,,,8377.0,0.01,0.0,136.0,148.0,1.0,344.19,
2020-03-28,NM,210.0,10.04,19.0,2.0,0.1,9.95,100.0,17.0,0.0,0.0,,,9196.0,0.01,0.0,191.0,153.0,2.0,268.42,
2020-03-29,NM,237.0,11.33,27.0,2.0,0.1,12.86,0.0,19.0,0.0,0.0,,,10769.0,0.01,0.0,237.0,172.0,2.0,264.62,
2020-03-30,NM,282.0,13.48,45.0,4.0,0.19,18.99,100.0,22.0,0.0,0.0,,,10942.0,0.01,0.0,237.0,199.0,4.0,239.76,
2020-03-31,NM,315.0,15.05,33.0,5.0,0.24,11.7,25.0,22.0,0.0,0.0,,,12246.0,0.02,0.0,281.0,215.0,5.0,215.0,
2020-04-01,NM,363.0,17.35,48.0,6.0,0.29,15.24,20.0,24.0,0.0,0.0,,,12925.0,0.02,0.0,315.0,250.0,5.0,221.24,500.0
2020-04-02,NM,403.0,19.26,40.0,7.0,0.33,11.02,16.67,31.0,0.0,0.0,,,13648.0,0.02,0.0,363.0,267.0,6.0,196.32,600.0
2020-04-03,NM,495.0,23.66,92.0,10.0,0.48,22.83,42.86,31.0,0.0,0.0,,,14375.0,0.02,0.0,403.0,304.0,9.0,159.16,900.0
2020-04-04,NM,544.0,26.0,49.0,11.0,0.53,9.9,10.0,41.0,0.0,0.0,,,15137.0,0.03,0.0,495.0,334.0,9.0,159.05,450.0
2020-04-05,NM,624.0,29.82,80.0,12.0,0.57,14.71,9.09,37.0,0.0,0.0,,,16285.0,0.03,0.0,543.0,387.0,10.0,163.29,500.0
2020-04-06,NM,686.0,32.78,62.0,12.0,0.57,9.94,0.0,45.0,0.0,0.0,,,18512.0,0.03,0.0,624.0,404.0,8.0,143.26,200.0
2020-04-07,NM,794.0,37.95,108.0,13.0,0.62,15.74,8.33,48.0,0.0,0.0,,,21139.0,0.04,0.0,686.0,479.0,8.0,152.06,160.0
2020-04-08,NM,865.0,41.34,71.0,16.0,0.76,8.94,23.08,51.0,0.0,0.0,,,21451.0,0.04,0.0,794.0,502.0,10.0,138.29,166.67
2020-04-09,NM,989.0,47.27,124.0,17.0,0.81,14.34,6.25,59.0,0.0,0.0,,,22942.0,0.05,0.0,865.0,586.0,10.0,145.41,142.86
2020-04-10,NM,1090.0,52.09,101.0,19.0,0.91,10.21,11.76,73.0,1086.0,19.0,27150.0,,26007.0,0.05,0.0,1091.0,595.0,9.0,120.2,90.0
2020-04-11,NM,1174.0,56.11,84.0,20.0,0.96,7.71,5.26,75.0,1168.0,20.0,19466.67,,26007.0,0.06,0.0,1091.0,630.0,9.0,115.81,81.82
2020-04-12,NM,1245.0,59.5,71.0,26.0,1.24,6.05,30.0,78.0,1235.0,26.0,12350.0,,27518.0,0.06,0.0,1174.0,621.0,14.0,99.52,116.67
2020-04-13,NM,1345.0,64.28,100.0,31.0,1.48,8.03,19.23,80.0,1332.0,31.0,10246.15,,29270.0,0.06,0.0,1245.0,659.0,19.0,96.06,158.33
2020-04-14,NM,1407.0,67.24,62.0,36.0,1.72,4.61,16.13,87.0,1390.0,36.0,8176.47,,30625.0,0.07,0.0,1345.0,613.0,23.0,77.2,176.92
2020-04-15,NM,1484.0,70.92,77.0,36.0,1.72,5.47,0.0,87.0,1463.0,36.0,6966.67,,31443.0,0.07,0.0,1407.0,619.0,20.0,71.56,125.0
2020-04-16,NM,1597.0,76.32,113.0,44.0,2.1,7.61,22.22,90.0,1574.0,44.0,6843.48,,31910.0,0.08,0.0,1484.0,608.0,27.0,61.48,158.82
2020-04-17,NM,1711.0,81.77,114.0,51.0,2.44,7.14,15.91,90.0,1683.0,51.0,6010.71,,32891.0,0.08,0.0,1597.0,621.0,32.0,56.97,168.42
2020-04-18,NM,1798.0,85.93,87.0,53.0,2.53,5.08,3.92,96.0,1763.0,53.0,5037.14,,33902.0,0.09,0.0,1711.0,624.0,33.0,53.15,165.0
2020-04-19,NM,1845.0,88.17,47.0,55.0,2.63,2.61,3.77,92.0,1802.0,55.0,4190.7,,34834.0,0.09,0.0,1798.0,600.0,29.0,48.19,111.54
2020-04-20,NM,1971.0,94.2,126.0,58.0,2.77,6.83,5.45,103.0,1914.0,58.0,3357.89,,35197.0,0.09,0.0,1845.0,626.0,27.0,46.54,87.1
2020-04-21,NM,2072.0,99.02,101.0,65.0,3.11,5.12,12.07,116.0,2007.0,65.0,3087.69,,36784.0,0.1,0.0,1971.0,665.0,29.0,47.26,80.56
2020-04-22,NM,2210.0,105.62,138.0,71.0,3.39,6.66,9.23,119.0,2127.0,71.0,2562.65,,38805.0,0.11,0.0,2072.0,726.0,35.0,48.92,97.22
2020-04-23,NM,2379.0,113.7,169.0,78.0,3.73,7.65,9.86,121.0,2279.0,78.0,2279.0,,39022.0,0.11,0.0,2210.0,782.0,34.0,48.97,77.27
2020-04-24,NM,2524.0,120.63,145.0,84.0,4.01,6.09,7.69,123.0,2411.0,83.0,2133.63,8300.0,44184.0,0.12,0.0,2379.0,813.0,33.0,47.52,64.71
2020-04-25,NM,2662.0,127.22,138.0,93.0,4.44,5.47,10.71,152.0,2526.0,92.0,1857.35,9200.0,48989.0,0.13,0.0,2521.0,864.0,40.0,48.05,75.47
2020-04-26,NM,2728.0,130.37,66.0,99.0,4.73,2.48,6.45,152.0,2537.0,98.0,1328.27,9800.0,51075.0,0.13,0.0,2660.0,883.0,44.0,47.86,80.0
2020-04-27,NM,2825.0,135.01,97.0,104.0,4.97,3.56,5.05,148.0,2615.0,102.0,1245.24,5100.0,53889.0,0.14,0.0,2726.0,854.0,46.0,43.33,79.31
2020-04-28,NM,2975.0,142.18,150.0,110.0,5.26,5.31,5.77,155.0,2738.0,108.0,1155.27,5400.0,55980.0,0.14,0.01,2823.0,903.0,45.0,43.58,69.23
2020-04-29,NM,3213.0,153.55,238.0,112.0,5.35,8.0,1.82,157.0,2931.0,108.0,1039.36,2700.0,58771.0,0.15,0.01,2974.0,1003.0,41.0,45.38,57.75
2020-04-30,NM,3411.0,163.02,198.0,123.0,5.88,6.16,9.82,163.0,3096.0,118.0,982.86,2360.0,61872.0,0.16,0.01,3213.0,1032.0,45.0,43.38,57.69
2020-05-01,NM,3513.0,167.89,102.0,131.0,6.26,2.99,6.5,172.0,3150.0,125.0,867.77,2083.33,64458.0,0.17,0.01,3411.0,989.0,47.0,39.18,55.95
2020-05-02,NM,3732.0,178.36,219.0,139.0,6.64,6.23,6.11,159.0,3329.0,132.0,826.05,1885.71,67605.0,0.18,0.01,3513.0,1070.0,46.0,40.2,49.46
2020-05-03,NM,3850.0,184.0,118.0,151.0,7.22,3.16,8.63,168.0,3355.0,141.0,677.78,1410.0,71212.0,0.18,0.01,3732.0,1122.0,52.0,41.13,52.53
2020-05-04,NM,4030.0,192.6,180.0,156.0,7.46,4.68,3.31,164.0,3486.0,145.0,640.81,1318.18,74127.0,0.19,0.01,3850.0,1205.0,52.0,42.65,50.0
2020-05-05,NM,4137.0,197.71,107.0,162.0,7.74,2.66,3.85,181.0,3513.0,150.0,562.98,1250.0,77689.0,0.2,0.01,4031.0,1162.0,52.0,39.06,47.27
2020-05-06,NM,4290.0,205.02,153.0,169.0,8.08,3.7,4.32,178.0,3604.0,157.0,525.36,1308.33,79113.0,0.21,0.01,4138.0,1077.0,57.0,33.52,50.89
2020-05-07,NM,4492.0,214.68,202.0,172.0,8.22,4.71,1.78,193.0,3698.0,159.0,465.74,1223.08,81393.0,0.21,0.01,4291.0,1081.0,49.0,31.69,39.84
2020-05-08,NM,4673.0,223.33,181.0,181.0,8.65,4.03,5.23,197.0,3808.0,165.0,440.23,1031.25,84539.0,0.22,0.01,4493.0,1160.0,50.0,33.02,38.17
2020-05-09,NM,4778.0,228.35,105.0,191.0,9.13,2.25,5.52,201.0,3789.0,174.0,383.11,1023.53,88589.0,0.23,0.01,4673.0,1046.0,52.0,28.03,37.41
2020-05-10,NM,4863.0,232.41,85.0,200.0,9.56,1.78,4.71,198.0,3773.0,181.0,346.15,952.63,92275.0,0.23,0.01,4778.0,1013.0,49.0,26.31,32.45
2020-05-11,NM,5069.0,242.25,206.0,208.0,9.94,4.24,4.0,194.0,3895.0,188.0,331.77,940.0,97635.0,0.24,0.01,4863.0,1039.0,52.0,25.78,33.33
2020-05-12,NM,5212.0,249.09,143.0,219.0,10.47,2.82,5.29,207.0,3967.0,193.0,318.63,742.31,101652.0,0.25,0.01,5069.0,1075.0,57.0,25.99,35.19
2020-05-13,NM,5364.0,256.35,152.0,231.0,11.04,2.92,5.48,199.0,4019.0,200.0,298.81,645.16,105077.0,0.26,0.01,5212.0,1074.0,62.0,25.03,36.69
2020-05-14,NM,5503.0,263.0,139.0,242.0,11.57,2.59,4.76,200.0,4096.0,206.0,291.12,572.22,109647.0,0.26,0.01,5364.0,1011.0,70.0,22.51,40.7
2020-05-15,NM,5662.0,270.59,159.0,253.0,12.09,2.89,4.55,209.0,4178.0,217.0,281.54,602.78,114098.0,0.27,0.01,5503.0,989.0,72.0,21.16,39.78
2020-05-16,NM,5847.0,279.44,185.0,259.0,12.38,3.27,2.37,223.0,4250.0,215.0,266.12,488.64,118796.0,0.28,0.01,5662.0,1069.0,68.0,22.37,35.6
2020-05-17,NM,5938.0,283.78,91.0,265.0,12.66,1.56,2.32,208.0,4227.0,214.0,247.05,419.61,122727.0,0.28,0.01,5857.0,1075.0,65.0,22.11,32.5
2020-05-18,NM,6096.0,291.34,158.0,270.0,12.9,2.66,1.89,211.0,4298.0,217.0,239.04,409.43,127315.0,0.29,0.01,5938.0,1027.0,62.0,20.26,29.81
2020-05-19,NM,6192.0,295.92,96.0,276.0,13.19,1.57,2.22,213.0,4347.0,221.0,235.61,401.82,131524.0,0.3,0.01,6096.0,980.0,57.0,18.8,26.03
2020-05-20,NM,6338.0,302.9,146.0,283.0,13.52,2.36,2.54,204.0,4367.0,225.0,221.56,387.93,136054.0,0.3,0.01,6192.0,974.0,52.0,18.16,22.51
2020-05-21,NM,6472.0,309.3,134.0,294.0,14.05,2.11,3.89,206.0,4400.0,229.0,212.36,352.31,141027.0,0.31,0.01,6317.0,969.0,52.0,17.61,21.49
2020-05-22,NM,6625.0,316.62,153.0,302.0,14.43,2.36,2.72,205.0,4415.0,231.0,199.77,325.35,146295.0,0.32,0.01,6472.0,963.0,49.0,17.01,19.37
2020-05-23,NM,6795.0,324.74,170.0,308.0,14.72,2.57,1.99,206.0,4416.0,230.0,185.62,294.87,151758.0,0.32,0.01,6625.0,948.0,49.0,16.21,18.92
2020-05-24,NM,6943.0,331.81,148.0,317.0,15.15,2.18,2.92,208.0,4419.0,233.0,175.08,277.38,162324.0,0.33,0.02,6795.0,1005.0,52.0,16.92,19.62
2020-05-25,NM,7026.0,335.78,83.0,320.0,15.29,1.2,0.95,213.0,4364.0,227.0,163.94,244.09,166538.0,0.34,0.02,6943.0,930.0,50.0,15.26,18.52
2020-05-26,NM,7130.0,340.75,104.0,325.0,15.53,1.48,1.56,216.0,4402.0,226.0,161.36,228.28,170335.0,0.34,0.02,7026.0,938.0,49.0,15.15,17.75
2020-05-27,NM,7252.0,346.58,122.0,329.0,15.72,1.71,1.23,211.0,4427.0,225.0,156.71,216.35,173516.0,0.35,0.02,7130.0,914.0,46.0,14.42,16.25
2020-05-28,NM,7364.0,351.93,112.0,335.0,16.01,1.54,1.82,210.0,4389.0,225.0,147.53,204.55,172291.0,0.35,0.02,7252.0,892.0,41.0,13.78,13.95
2020-05-29,NM,7493.0,358.1,129.0,344.0,16.44,1.75,2.69,196.0,4280.0,232.0,133.21,207.14,176180.0,0.36,0.02,7364.0,868.0,42.0,13.1,13.91
2020-05-30,NM,7624.0,364.36,131.0,351.0,16.77,1.75,2.03,193.0,4213.0,228.0,123.51,185.37,180768.0,0.36,0.02,7493.0,829.0,43.0,12.2,13.96
2020-05-31,NM,7689.0,367.47,65.0,356.0,17.01,0.85,1.42,189.0,4176.0,225.0,118.87,171.76,186823.0,0.37,0.02,7624.0,746.0,39.0,10.74,12.3
2020-06-01,NM,7800.0,372.77,111.0,362.0,17.3,1.44,1.69,182.0,4068.0,223.0,109.0,160.43,191915.0,0.37,0.02,7689.0,774.0,42.0,11.02,13.13
2020-06-02,NM,8024.0,383.48,224.0,367.0,17.54,2.87,1.38,191.0,4174.0,216.0,108.42,143.05,195315.0,0.38,0.02,7800.0,894.0,42.0,12.54,12.92
2020-06-03,NM,8140.0,389.02,116.0,375.0,17.92,1.45,2.18,182.0,4110.0,219.0,101.99,140.38,198813.0,0.39,0.02,8024.0,888.0,46.0,12.24,13.98
2020-06-04,NM,8353.0,399.2,213.0,383.0,18.3,2.62,2.13,170.0,4216.0,221.0,101.91,136.42,204856.0,0.4,0.02,8140.0,989.0,48.0,13.43,14.33
2020-06-05,NM,8672.0,414.45,319.0,387.0,18.5,3.82,1.04,170.0,4382.0,218.0,102.14,128.99,209404.0,0.41,0.02,8353.0,1179.0,43.0,15.73,12.5
2020-06-06,NM,8800.0,420.56,128.0,392.0,18.73,1.48,1.29,175.0,4308.0,220.0,95.9,127.91,215968.0,0.42,0.02,8672.0,1176.0,41.0,15.42,11.68
2020-06-07,NM,8940.0,427.25,140.0,396.0,18.93,1.59,1.02,176.0,4267.0,215.0,91.31,118.78,220347.0,0.43,0.02,8800.0,1251.0,40.0,16.27,11.24
2020-06-08,NM,9062.0,433.08,122.0,400.0,19.12,1.36,1.01,177.0,4284.0,209.0,89.66,109.42,225435.0,0.43,0.02,8940.0,1262.0,38.0,16.18,10.5
2020-06-09,NM,9105.0,435.14,43.0,404.0,19.31,0.47,1.0,183.0,4242.0,204.0,87.23,102.0,229739.0,0.44,0.02,9062.0,1081.0,37.0,13.47,10.08
2020-06-10,NM,9250.0,442.07,145.0,410.0,19.59,1.59,1.49,193.0,4181.0,202.0,82.48,97.12,232552.0,0.44,0.02,9105.0,1110.0,35.0,13.64,9.33
2020-06-11,NM,9368.0,447.71,118.0,421.0,20.12,1.28,2.68,197.0,4156.0,202.0,79.74,92.24,236307.0,0.45,0.02,9250.0,1015.0,38.0,12.15,9.92
2020-06-12,NM,9526.0,455.26,158.0,426.0,20.36,1.69,1.19,179.0,4162.0,195.0,77.59,84.42,245758.0,0.46,0.02,9526.0,854.0,39.0,9.85,10.08
2020-06-13,NM,9621.0,459.8,95.0,431.0,20.6,1.0,1.17,179.0,4118.0,189.0,74.83,78.1,245758.0,0.46,0.02,9526.0,821.0,39.0,9.33,9.95
2020-06-14,NM,9723.0,464.67,102.0,435.0,20.79,1.06,0.93,172.0,4061.0,182.0,71.72,71.94,249373.0,0.46,0.02,9621.0,783.0,39.0,8.76,9.85
2020-06-15,NM,9845.0,470.5,122.0,440.0,21.03,1.25,1.15,162.0,3998.0,181.0,68.38,69.88,253942.0,0.47,0.02,9723.0,783.0,40.0,8.64,10.0
2020-06-16,NM,9933.0,474.71,88.0,447.0,21.36,0.89,1.59,161.0,3995.0,182.0,67.28,68.68,258076.0,0.47,0.02,9845.0,828.0,43.0,9.09,10.64
2020-06-17,NM,10065.0,481.02,132.0,452.0,21.6,1.33,1.12,156.0,3969.0,182.0,65.11,67.41,261620.0,0.48,0.02,9933.0,815.0,42.0,8.81,10.24
2020-06-18,NM,10153.0,485.22,88.0,456.0,21.79,0.87,0.88,161.0,3961.0,180.0,63.97,65.22,265832.0,0.49,0.02,10065.0,785.0,35.0,8.38,8.31
2020-06-19,NM,10260.0,490.34,107.0,464.0,22.18,1.05,1.75,157.0,3922.0,181.0,61.88,63.96,270022.0,0.49,0.02,10153.0,734.0,38.0,7.71,8.92
2020-06-20,NM,10430.0,498.46,170.0,466.0,22.27,1.66,0.43,147.0,3958.0,172.0,61.16,58.5,274342.0,0.5,0.02,10260.0,809.0,35.0,8.41,8.12
2020-06-21,NM,10565.0,504.91,135.0,469.0,22.41,1.29,0.64,134.0,3940.0,167.0,59.47,55.3,282866.0,0.5,0.02,10565.0,842.0,34.0,8.66,7.82
2020-06-22,NM,10694.0,511.08,129.0,469.0,22.41,1.22,0.0,134.0,3899.0,161.0,57.38,52.27,282866.0,0.51,0.02,10565.0,849.0,29.0,8.62,6.59
2020-06-23,NM,10838.0,517.96,144.0,476.0,22.75,1.35,1.49,139.0,3895.0,159.0,56.1,50.16,287382.0,0.52,0.02,10694.0,905.0,29.0,9.11,6.49
2020-06-24,NM,10990.0,525.23,152.0,480.0,22.94,1.4,0.84,141.0,3964.0,160.0,56.42,50.0,291245.0,0.53,0.02,10838.0,925.0,28.0,9.19,6.19
2020-06-25,NM,11192.0,534.88,202.0,485.0,23.18,1.84,1.04,149.0,4062.0,160.0,56.97,49.23,297115.0,0.53,0.02,10990.0,1039.0,29.0,10.23,6.36
2020-06-26,NM,11408.0,545.2,216.0,489.0,23.37,1.93,0.82,135.0,4156.0,160.0,57.31,48.63,303478.0,0.55,0.02,11192.0,1148.0,25.0,11.19,5.39
2020-06-27,NM,11619.0,555.29,211.0,491.0,23.47,1.85,0.41,128.0,4255.0,156.0,57.78,46.57,309230.0,0.56,0.02,11408.0,1189.0,25.0,11.4,5.36
2020-06-28,NM,11809.0,564.37,190.0,492.0,23.51,1.64,0.2,122.0,4316.0,148.0,57.6,43.02,311340.0,0.56,0.02,11619.0,1244.0,23.0,11.77,4.9
2020-06-29,NM,11982.0,572.63,173.0,493.0,23.56,1.46,0.2,114.0,4358.0,142.0,57.16,40.46,319239.0,0.57,0.02,11809.0,1288.0,24.0,12.04,5.12
2020-06-30,NM,12147.0,580.52,165.0,497.0,23.75,1.38,0.81,119.0,4458.0,141.0,57.98,39.61,325738.0,0.58,0.02,11982.0,1309.0,21.0,12.08,4.41
2020-07-01,NM,12276.0,586.69,129.0,500.0,23.9,1.06,0.6,127.0,4476.0,138.0,57.38,38.12,332034.0,0.59,0.02,12147.0,1286.0,20.0,11.7,4.17
2020-07-02,NM,12520.0,598.35,244.0,503.0,24.04,1.99,0.6,127.0,4496.0,136.0,56.03,37.06,337784.0,0.6,0.02,12276.0,1328.0,18.0,11.87,3.71
2020-07-03,NM,12776.0,610.58,256.0,511.0,24.42,2.04,1.59,127.0,4636.0,136.0,56.95,36.27,344117.0,0.61,0.02,12520.0,1368.0,22.0,11.99,4.5
2020-07-04,NM,13063.0,624.3,287.0,513.0,24.52,2.25,0.39,130.0,4710.0,130.0,56.39,33.94,350598.0,0.62,0.02,12776.0,1444.0,22.0,12.43,4.48
2020-07-05,NM,13256.0,633.52,193.0,513.0,24.52,1.48,0.0,121.0,4584.0,126.0,52.86,32.56,359225.0,0.63,0.02,13063.0,1447.0,21.0,12.25,4.27
2020-01-21,NY,,,,,,,,,,,,,,,,,,,,
2020-01-22,NY,,,,,,,,,,,,,,,,,,,,
2020-01-23,NY,,,,,,,,,,,,,,,,,,,,
2020-01-24,NY,,,,,,,,,,,,,,,,,,,,
2020-01-25,NY,,,,,,,,,,,,,,,,,,,,
2020-01-26,NY,,,,,,,,,,,,,,,,,,,,
2020-01-27,NY,,,,,,,,,,,,,,,,,,,,
2020-01-28,NY,,,,,,,,,,,,,,,,,,,,
2020-01-29,NY,,,,,,,,,,,,,,,,,,,,
2020-01-30,NY,,,,,,,,,,,,,,,,,,,,
2020-01-31,NY,,,,,,,,,,,,,,,,,,,,
2020-02-01,NY,,,,,,,,,,,,,,,,,,,,
2020-02-02,NY,,,,,,,,,,,,,,,,,,,,
2020-02-03,NY,,,,,,,,,,,,,,,,,,,,
2020-02-04,NY,,,,,,,,,,,,,,,,,,,,
2020-02-05,NY,,,,,,,,,,,,,,,,,,,,
2020-02-06,NY,,,,,,,,,,,,,,,,,,,,
2020-02-07,NY,,,,,,,,,,,,,,,,,,,,
2020-02-08,NY,,,,,,,,,,,,,,,,,,,,
2020-02-09,NY,,,,,,,,,,,,,,,,,,,,
2020-02-10,NY,,,,,,,,,,,,,,,,,,,,
2020-02-11,NY,,,,,,,,,,,,,,,,,,,,
2020-02-12,NY,,,,,,,,,,,,,,,,,,,,
2020-02-13,NY,,,,,,,,,,,,,,,,,,,,
2020-02-14,NY,,,,,,,,,,,,,,,,,,,,
2020-02-15,NY,,,,,,,,,,,,,,,,,,,,
2020-02-16,NY,,,,,,,,,,,,,,,,,,,,
2020-02-17,NY,,,,,,,,,,,,,,,,,,,,
2020-02-18,NY,,,,,,,,,,,,,,,,,,,,
2020-02-19,NY,,,,,,,,,,,,,,,,,,,,
2020-02-20,NY,,,,,,,,,,,,,,,,,,,,
2020-02-21,NY,,,,,,,,,,,,,,,,,,,,
2020-02-22,NY,,,,,,,,,,,,,,,,,,,,
2020-02-23,NY,,,,,,,,,,,,,,,,,,,,
2020-02-24,NY,,,,,,,,,,,,,,,,,,,,
2020-02-25,NY,,,,,,,,,,,,,,,,,,,,
2020-02-26,NY,,,,,,,,,,,,,,,,,,,,
2020-02-27,NY,,,,,,,,,,,,,,,,,,,,
2020-02-28,NY,,,,,,,,,,,,,,,,,,,,
2020-02-29,NY,,,,,,,,,,,,,,,,,,,,
2020-03-01,NY,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,
